order_id,order_date,category,region,channel,customer_segment,payment_method,customer_id,unit_price,quantity,discount_pct_of_price,revenue,satisfaction_score,delivery_days
ORD-103870,2024-02-03,Beauty,North,Online,Returning,Debit Card,CUST-1823,59.16,1,17.1,49.82,4.9,
ORD-101780,2024-02-04,Electronics,Central,Online,Returning,Gift Card,CUST-2370,220.96,4,4.0,862.32,4.5,4.0
ORD-101462,2024-02-04,Sports,West,Mobile App,Returning,PayPal,CUST-1144,238.62,1,3.3,234.51,4.3,3.0
ORD-101525,2024-02-04,Toys,East,Online,Returning,Debit Card,CUST-1984,54.88,1,11.8,49.19,,5.0
ORD-104769,2024-02-04,Apparel,North,In-Store,Returning,Gift Card,CUST-3085,24.22,1,9.8,22.2,3.9,0.0
ORD-104021,2024-02-04,Home & Garden,North,Online,VIP,PayPal,CUST-2489,189.95,2,8.3,354.05,4.8,6.0
ORD-101269,2024-02-05,Sports,North,Online,VIP,PayPal,CUST-2809,151.61,1,11.2,136.89,4.3,5.0
ORD-101285,2024-02-05,Toys,North,In-Store,New,Debit Card,CUST-1327,31.54,1,0.6,31.88,5.0,1.0
ORD-104893,2024-02-05,Sports,North,Online,New,Credit Card,CUST-2228,135.09,2,0.0,274.71,3.5,5.0
ORD-104328,2024-02-05,Sports,South,In-Store,Returning,Credit Card,CUST-2837,332.93,10,0.0,3385.17,3.8,0.0
ORD-101517,2024-02-05,Home & Garden,South,Online,New,Gift Card,CUST-1106,458.36,1,4.2,446.48,4.1,7.0
ORD-102883,2024-02-05,Electronics,West,Mobile App,VIP,Gift Card,CUST-2690,941.8,5,10.3,4294.85,5.0,5.0
ORD-104951,2024-02-06,Apparel,West,Online,Returning,Gift Card,CUST-2835,146.29,4,7.4,551.21,5.0,3.0
ORD-101975,2024-02-06,Sports,Central,In-Store,VIP,PayPal,CUST-3269,176.68,2,13.8,309.85,4.2,1.0
ORD-104346,2024-02-06,Apparel,West,Online,New,PayPal,CUST-1059,97.93,1,2.3,97.33,4.4,5.0
ORD-100698,2024-02-06,Electronics,South,Online,Returning,PayPal,CUST-2829,1154.46,2,12.2,2062.22,4.6,5.0
ORD-103337,2024-02-06,Home & Garden,West,Mobile App,Returning,Credit Card,CUST-1278,50.15,1,6.4,47.75,2.9,5.0
ORD-100573,2024-02-06,Sports,South,Online,Returning,Debit Card,CUST-2699,58.38,10,13.7,512.52,3.4,7.0
ORD-102411,2024-02-06,Home & Garden,East,Online,Returning,Gift Card,CUST-1589,285.35,1,5.5,274.31,4.3,4.0
ORD-101641,2024-02-06,Home & Garden,Central,Online,VIP,PayPal,CUST-2755,430.07,1,13.6,377.99,4.6,5.0
ORD-104985,2024-02-07,Beauty,East,Online,New,Debit Card,CUST-2010,102.44,1,5.8,98.21,3.5,7.0
ORD-102504,2024-02-07,Electronics,South,Online,Returning,Debit Card,CUST-1636,178.4,1,0.0,181.56,4.6,8.0
ORD-101652,2024-02-07,Home & Garden,East,Mobile App,New,PayPal,CUST-2475,62.88,5,0.0,319.98,3.3,5.0
ORD-104119,2024-02-07,Apparel,North,In-Store,New,Debit Card,CUST-2687,147.51,5,5.3,710.85,4.2,0.0
ORD-100847,2024-02-07,Home & Garden,North,In-Store,Returning,PayPal,CUST-1882,176.52,2,9.5,325.17,3.2,0.0
ORD-104723,2024-02-07,Electronics,West,Online,New,Debit Card,CUST-1800,1158.19,2,5.3,2232.53,4.1,3.0
ORD-103463,2024-02-07,Apparel,West,Mobile App,New,Debit Card,CUST-2751,130.69,3,7.4,369.5,,5.0
ORD-102971,2024-02-07,Electronics,East,Online,VIP,Debit Card,CUST-1022,1127.37,2,19.0,1858.74,2.3,4.0
ORD-100583,2024-02-07,Beauty,East,In-Store,Returning,Gift Card,CUST-3382,85.39,1,13.3,75.35,4.0,0.0
ORD-102277,2024-02-07,Electronics,East,Online,New,PayPal,CUST-2379,360.12,2,8.3,672.18,4.0,4.0
ORD-101463,2024-02-07,Apparel,East,Online,New,PayPal,CUST-2984,164.8,42,5.8,3156.2,4.0,6.0
ORD-101452,2024-02-07,Toys,South,Mobile App,VIP,Gift Card,CUST-1864,55.82,4,7.3,210.65,4.1,6.0
ORD-103616,2024-02-07,Apparel,North,Online,Returning,Credit Card,CUST-2756,112.25,2,12.0,201.06,4.2,5.0
ORD-104340,2024-02-07,Sports,Central,Online,Returning,Gift Card,CUST-1503,291.53,1,7.9,273.26,,3.0
ORD-102313,2024-02-08,Toys,North,Online,New,PayPal,CUST-2366,79.25,1,8.2,74.08,3.6,4.0
ORD-100886,2024-02-08,Home & Garden,Central,Online,VIP,Debit Card,CUST-1504,60.89,1,15.6,52.33,4.3,2.0
ORD-102617,2024-02-08,Beauty,East,Mobile App,New,Credit Card,CUST-1957,27.25,1,1.6,27.3,3.6,3.0
ORD-100897,2024-02-09,Electronics,West,Online,Returning,PayPal,CUST-1697,1113.42,3,4.2,3259.8,4.0,6.0
ORD-100545,2024-02-09,Toys,North,In-Store,New,Debit Card,CUST-2957,79.72,3,5.0,231.45,2.7,0.0
ORD-101982,2024-02-09,Beauty,Central,Mobile App,VIP,PayPal,CUST-2070,119.0,2,14.3,207.78,4.3,5.0
ORD-101025,2024-02-10,Home & Garden,West,Online,Returning,Gift Card,CUST-2711,383.44,1,3.7,376.33,4.0,7.0
ORD-104184,2024-02-10,Apparel,West,Online,New,PayPal,CUST-2312,80.03,4,10.5,292.0,4.5,4.0
ORD-100541,2024-02-10,Toys,South,Online,VIP,Debit Card,CUST-3444,105.13,2,12.1,188.36,3.8,4.0
ORD-102487,2024-02-10,Electronics,West,Online,Returning,Credit Card,CUST-2706,469.73,1,13.4,414.59,3.9,4.0
ORD-103799,2024-02-10,Toys,East,Online,New,PayPal,CUST-3088,25.13,2,0.0,51.22,4.0,2.0
ORD-101020,2024-02-10,Home & Garden,East,In-Store,Returning,PayPal,CUST-3414,496.68,1,9.9,456.09,4.3,3.0
ORD-103451,2024-02-10,Home & Garden,Central,Online,VIP,PayPal,CUST-1899,427.08,2,14.4,745.18,4.2,7.0
ORD-101266,2024-02-10,Home & Garden,West,In-Store,New,Debit Card,CUST-2203,46.25,1,0.0,47.14,3.4,0.0
ORD-104854,2024-02-10,Home & Garden,North,In-Store,VIP,Debit Card,CUST-1934,97.62,3,11.4,264.45,4.0,2.0
ORD-100857,2024-02-11,Home & Garden,North,Online,New,Debit Card,CUST-1082,23.83,5,5.2,115.17,3.9,4.0
ORD-104701,2024-02-11,Apparel,West,Online,VIP,Gift Card,CUST-2558,180.55,2,12.2,323.28,4.9,4.0
ORD-103356,2024-02-11,Home & Garden,East,In-Store,New,Debit Card,CUST-3364,269.47,2,6.2,515.46,3.7,1.0
ORD-103780,2024-02-11,Beauty,North,Mobile App,Returning,Credit Card,CUST-1604,115.81,1,11.6,104.39,3.6,7.0
ORD-101978,2024-02-11,Beauty,South,Online,New,Credit Card,CUST-1201,33.07,4,6.9,125.57,4.7,2.0
ORD-101800,2024-02-11,Home & Garden,West,Mobile App,Returning,PayPal,CUST-2937,22.26,1,10.1,20.41,4.3,5.0
ORD-103183,2024-02-12,Home & Garden,West,Mobile App,Returning,Gift Card,CUST-1429,295.62,1,1.9,295.84,3.9,4.0
ORD-104892,2024-02-12,Electronics,West,In-Store,Returning,PayPal,CUST-3202,1018.02,1,1.4,1023.98,4.0,1.0
ORD-100149,2024-02-12,Beauty,West,Online,Returning,Gift Card,CUST-1853,85.82,1,0.0,87.55,4.0,8.0
ORD-104517,2024-02-12,Electronics,Central,Online,New,Debit Card,CUST-2828,590.46,5,4.0,2891.28,3.8,8.0
ORD-103508,2024-02-12,Beauty,South,In-Store,Returning,Debit Card,CUST-3181,135.85,1,12.5,121.26,4.2,4.0
ORD-101135,2024-02-12,Electronics,East,Online,Returning,Debit Card,CUST-1745,1062.78,3,4.4,3109.43,4.6,1.0
ORD-102656,2024-02-12,Apparel,East,Online,New,Gift Card,CUST-2058,40.52,2,14.2,70.93,3.7,6.0
ORD-103112,2024-02-13,Apparel,Central,In-Store,New,Debit Card,CUST-1503,184.95,1,0.0,188.76,,0.0
ORD-103188,2024-02-13,Beauty,East,Online,Returning,Credit Card,CUST-3202,64.79,1,13.5,57.2,4.5,7.0
ORD-102459,2024-02-13,Sports,South,Online,VIP,Credit Card,CUST-3108,315.63,1,8.2,295.72,3.8,4.0
ORD-104860,2024-02-13,Home & Garden,North,Mobile App,Returning,Gift Card,CUST-1004,492.95,1,8.0,462.86,4.0,3.0
ORD-102787,2024-02-13,Home & Garden,Central,Online,Returning,Debit Card,CUST-2313,267.69,5,7.8,1259.49,4.5,6.0
ORD-104387,2024-02-13,Apparel,North,Mobile App,Returning,Credit Card,CUST-1478,110.02,1,2.2,109.82,4.8,3.0
ORD-104872,2024-02-13,Home & Garden,North,In-Store,Returning,Gift Card,CUST-1048,166.08,1,2.4,165.44,4.1,
ORD-102372,2024-02-14,Sports,East,Mobile App,Returning,PayPal,CUST-1116,182.05,2,6.6,347.24,,5.0
ORD-104483,2024-02-14,Beauty,North,Online,Returning,Credit Card,CUST-1433,113.18,1,18.4,94.3,3.8,5.0
ORD-101888,2024-02-14,Sports,North,Online,New,Debit Card,CUST-1779,187.84,3,14.4,492.55,3.9,5.0
ORD-103918,2024-02-14,Beauty,West,Online,Returning,Gift Card,CUST-1474,96.27,4,3.4,379.83,,3.0
ORD-102981,2024-02-14,Electronics,North,Online,New,PayPal,CUST-1106,355.46,10,1.8,3564.25,4.2,5.0
ORD-100618,2024-02-14,Apparel,South,In-Store,Returning,Debit Card,CUST-1457,60.76,1,14.3,53.17,5.0,1.0
ORD-101410,2024-02-14,Home & Garden,South,In-Store,New,Credit Card,CUST-2797,46.59,1,5.5,44.96,3.6,1.0
ORD-103532,2024-02-14,Electronics,Central,Online,New,Debit Card,CUST-2037,1082.19,1,8.2,1014.41,3.6,4.0
ORD-101614,2024-02-14,Beauty,South,Online,New,Credit Card,CUST-3244,132.61,4,11.2,480.97,3.3,5.0
ORD-101469,2024-02-14,Electronics,East,Mobile App,New,Gift Card,CUST-1616,404.77,2,8.9,753.05,3.5,5.0
ORD-103500,2024-02-14,Home & Garden,West,In-Store,Returning,PayPal,CUST-2410,428.05,3,5.9,1233.88,4.5,0.0
ORD-101350,2024-02-14,Home & Garden,South,Online,New,Credit Card,CUST-2389,22.18,10,6.5,211.76,4.7,5.0
ORD-104736,2024-02-14,Apparel,West,In-Store,Returning,PayPal,CUST-2083,149.56,1,5.8,143.86,3.3,2.0
ORD-102524,2024-02-15,Sports,North,Mobile App,VIP,Gift Card,CUST-2186,48.65,1,9.0,45.23,5.0,4.0
ORD-102001,2024-02-15,Home & Garden,East,Mobile App,New,Debit Card,CUST-1604,332.49,5,3.9,1632.08,3.8,5.0
ORD-102887,2024-02-16,Electronics,East,Online,New,Credit Card,CUST-1216,640.1,1,3.1,633.94,3.1,4.0
ORD-102128,2024-02-16,Electronics,Central,In-Store,New,PayPal,CUST-1688,579.54,1,6.5,553.82,3.2,0.0
ORD-102803,2024-02-16,Apparel,East,Online,VIP,Credit Card,CUST-3191,113.48,2,8.6,212.02,4.4,6.0
ORD-100035,2024-02-16,Home & Garden,Central,Mobile App,Returning,Debit Card,CUST-1299,157.43,2,8.0,296.06,4.7,3.0
ORD-101455,2024-02-17,Home & Garden,South,In-Store,Returning,Debit Card,CUST-2304,17.76,3,7.6,50.34,3.7,0.0
ORD-103797,2024-02-17,Sports,Central,Mobile App,New,Gift Card,CUST-2900,257.66,2,6.6,492.15,3.3,6.0
ORD-100278,2024-02-17,Apparel,North,Online,New,Debit Card,CUST-3135,57.75,4,0.0,236.21,5.0,4.0
ORD-102330,2024-02-17,Home & Garden,West,Online,Returning,PayPal,CUST-3300,40.86,1,7.2,38.77,3.2,
ORD-104643,2024-02-18,Electronics,North,Online,New,Debit Card,CUST-2434,718.95,2,4.4,1406.27,3.4,5.0
ORD-102963,2024-02-18,Sports,West,Online,Returning,PayPal,CUST-2335,149.41,2,8.4,280.02,4.4,5.0
ORD-100517,2024-02-18,Electronics,West,Online,Returning,PayPal,CUST-2728,119.27,2,9.8,220.11,5.0,3.0
ORD-102710,2024-02-18,Home & Garden,North,In-Store,VIP,Debit Card,CUST-1131,292.88,3,10.0,808.97,4.8,0.0
ORD-104691,2024-02-18,Apparel,North,In-Store,New,Debit Card,CUST-3032,184.75,5,0.8,937.45,4.8,3.0
ORD-101034,2024-02-18,Sports,West,In-Store,New,PayPal,CUST-1467,300.08,1,1.9,301.15,3.7,0.0
ORD-103916,2024-02-18,Home & Garden,West,Online,Returning,PayPal,CUST-2164,496.61,3,8.3,1397.61,3.6,5.0
ORD-102439,2024-02-18,Electronics,West,Online,Returning,Debit Card,CUST-3346,337.0,2,6.0,648.14,3.6,6.0
ORD-104276,2024-02-19,Apparel,North,In-Store,New,PayPal,CUST-2246,53.22,10,5.1,516.92,4.2,0.0
ORD-104290,2024-02-19,Apparel,West,In-Store,Returning,Gift Card,CUST-1718,137.15,1,0.0,140.37,4.9,0.0
ORD-101768,2024-02-19,Beauty,Central,In-Store,Returning,Debit Card,CUST-1503,127.96,1,14.1,112.5,4.6,3.0
ORD-100044,2024-02-19,Home & Garden,East,Online,Returning,Credit Card,CUST-2676,37.52,2,16.2,64.36,4.7,6.0
ORD-102311,2024-02-19,Sports,South,Online,VIP,Credit Card,CUST-2426,107.56,2,12.2,193.31,3.7,1.0
ORD-104837,2024-02-19,Home & Garden,East,In-Store,New,Debit Card,CUST-1344,293.13,1,10.3,269.11,3.9,1.0
ORD-104393,2024-02-19,Electronics,West,Online,New,Gift Card,CUST-2179,483.07,1,9.5,447.45,4.3,4.0
ORD-103560,2024-02-19,Sports,South,In-Store,VIP,Debit Card,CUST-3010,248.56,1,13.0,221.33,3.4,1.0
ORD-101361,2024-02-19,Electronics,South,Mobile App,New,PayPal,CUST-1731,656.63,2,1.5,1323.95,3.9,6.0
ORD-100386,2024-02-19,Electronics,South,Online,Returning,Debit Card,CUST-1639,664.81,1,10.8,606.94,,5.0
ORD-104455,2024-02-19,Home & Garden,West,Online,Returning,Gift Card,CUST-1540,29.38,2,2.6,58.58,4.8,4.0
ORD-104853,2024-02-20,Home & Garden,East,Online,VIP,Credit Card,CUST-1306,425.0,3,12.7,1139.76,4.8,5.0
ORD-103154,2024-02-20,Apparel,South,Online,Returning,PayPal,CUST-2405,135.1,2,3.1,268.1,5.0,4.0
ORD-104679,2024-02-20,Apparel,South,Online,Returning,Credit Card,CUST-1145,193.39,1,9.3,179.61,4.1,6.0
ORD-104683,2024-02-20,Apparel,East,Online,New,Debit Card,CUST-2828,80.25,1,6.2,77.08,3.5,5.0
ORD-102794,2024-02-20,Beauty,North,Mobile App,New,Debit Card,CUST-1802,144.59,10,5.8,1394.69,3.9,2.0
ORD-102231,2024-02-20,Toys,South,Online,New,PayPal,CUST-1781,35.55,2,8.5,66.62,4.1,4.0
ORD-102704,2024-02-20,Electronics,West,Online,Returning,PayPal,CUST-3401,458.71,1,3.7,452.33,3.2,6.0
ORD-103069,2024-02-21,Beauty,Central,Online,VIP,PayPal,CUST-2861,46.79,4,9.3,173.9,4.2,7.0
ORD-100898,2024-02-21,Sports,Central,In-Store,VIP,Credit Card,CUST-1875,234.42,1,6.3,225.02,4.1,0.0
ORD-103410,2024-02-21,Toys,West,Mobile App,New,Credit Card,CUST-2550,64.16,1,4.1,63.03,3.6,6.0
ORD-104398,2024-02-21,Sports,South,Mobile App,VIP,Credit Card,CUST-1837,275.16,4,16.3,943.76,3.8,4.0
ORD-102590,2024-02-21,Apparel,West,Online,Returning,PayPal,CUST-2968,128.39,1,6.8,122.59,3.3,7.0
ORD-101021,2024-02-22,Beauty,South,Mobile App,New,Credit Card,CUST-3137,49.25,1,5.3,47.8,4.5,
ORD-103815,2024-02-22,Home & Garden,North,Mobile App,Returning,Credit Card,CUST-1271,110.65,3,6.4,318.45,4.1,3.0
ORD-103334,2024-02-22,Home & Garden,South,Online,New,Gift Card,CUST-1190,392.1,4,0.0,1607.5,4.0,3.0
ORD-101833,2024-02-22,Home & Garden,East,Online,Returning,Credit Card,CUST-2387,371.03,1,0.0,380.28,3.5,5.0
ORD-100658,2024-02-22,Toys,South,Mobile App,VIP,Gift Card,CUST-1178,53.93,1,17.0,45.88,4.7,4.0
ORD-101952,2024-02-22,Sports,West,Online,Returning,PayPal,CUST-3291,228.55,1,2.7,227.92,4.7,8.0
ORD-103651,2024-02-22,Sports,North,Online,VIP,PayPal,CUST-1634,42.63,3,9.3,118.89,3.6,6.0
ORD-103276,2024-02-22,Sports,Central,Online,Returning,Gift Card,CUST-3103,70.28,4,11.0,256.43,4.5,
ORD-104779,2024-02-22,Sports,East,Online,VIP,Credit Card,CUST-1467,292.07,1,10.7,267.32,3.5,3.0
ORD-103531,2024-02-22,Home & Garden,South,Mobile App,Returning,Debit Card,CUST-2700,412.75,1,10.2,379.89,3.7,5.0
ORD-103987,2024-02-22,Sports,Central,Mobile App,Returning,Debit Card,CUST-3078,126.67,2,6.9,241.74,5.0,4.0
ORD-104592,2024-02-23,Beauty,South,In-Store,Returning,Debit Card,CUST-2539,142.99,1,5.7,138.27,4.4,1.0
ORD-104230,2024-02-23,Beauty,Central,Online,Returning,PayPal,CUST-1992,90.92,1,4.8,88.76,4.0,4.0
ORD-102024,2024-02-23,Sports,North,Mobile App,Returning,PayPal,CUST-1333,195.95,3,1.9,591.33,4.8,7.0
ORD-101910,2024-02-24,Apparel,South,Online,Returning,Credit Card,CUST-1772,19.2,1,10.0,17.73,5.0,3.0
ORD-101214,2024-02-24,Beauty,North,In-Store,Returning,Debit Card,CUST-2880,118.6,2,6.6,227.28,3.8,1.0
ORD-103535,2024-02-24,Beauty,Central,Mobile App,New,PayPal,CUST-2471,28.55,2,0.0,58.58,4.1,5.0
ORD-101252,2024-02-24,Home & Garden,West,Mobile App,VIP,PayPal,CUST-1254,195.81,3,6.1,565.88,4.0,
ORD-103613,2024-02-24,Toys,South,Mobile App,Returning,Credit Card,CUST-2141,81.33,3,19.9,200.5,3.5,4.0
ORD-103931,2024-02-24,Home & Garden,North,Online,VIP,PayPal,CUST-1986,288.97,4,13.3,1028.09,3.1,4.0
ORD-100068,2024-02-25,Sports,Central,Mobile App,New,Credit Card,CUST-1196,125.28,1,6.6,120.1,5.0,6.0
ORD-104696,2024-02-25,Electronics,North,In-Store,Returning,PayPal,CUST-2459,736.04,1,0.0,755.45,,1.0
ORD-103579,2024-02-26,Beauty,West,Online,Returning,Credit Card,CUST-2155,55.97,2,12.0,101.15,4.2,7.0
ORD-102855,2024-02-26,Toys,West,Online,New,Gift Card,CUST-1870,66.76,1,4.4,65.54,3.6,3.0
ORD-104104,2024-02-26,Sports,North,In-Store,Returning,Debit Card,CUST-1708,129.38,3,11.8,351.53,,0.0
ORD-101026,2024-02-26,Electronics,West,In-Store,New,Debit Card,CUST-3448,149.98,1,10.2,138.3,3.8,0.0
ORD-102478,2024-02-26,Beauty,North,Mobile App,Returning,Credit Card,CUST-1743,16.18,1,15.5,14.04,4.1,5.0
ORD-101054,2024-02-26,Apparel,West,Mobile App,Returning,Gift Card,CUST-2668,49.4,4,9.7,183.22,3.8,8.0
ORD-102668,2024-02-26,Electronics,Central,Online,Returning,PayPal,CUST-1376,869.74,1,0.0,893.09,3.1,3.0
ORD-103915,2024-02-27,Electronics,West,In-Store,Returning,PayPal,CUST-2480,53.97,2,9.2,100.69,4.0,0.0
ORD-100216,2024-02-27,Home & Garden,East,In-Store,Returning,PayPal,CUST-3498,469.82,4,5.0,1834.11,4.2,1.0
ORD-101587,2024-02-27,Sports,West,Online,Returning,Debit Card,CUST-1177,33.65,4,9.0,125.83,3.5,4.0
ORD-104623,2024-02-27,Beauty,Central,Mobile App,New,Credit Card,CUST-1037,147.61,3,8.4,416.72,4.5,4.0
ORD-100126,2024-02-27,Home & Garden,Central,In-Store,Returning,PayPal,CUST-1550,91.0,4,1.9,366.84,4.3,0.0
ORD-101570,2024-02-28,Apparel,North,In-Store,Returning,Credit Card,CUST-3170,187.25,2,0.0,384.91,4.4,
ORD-101095,2024-02-28,Toys,West,Online,New,Debit Card,CUST-2926,77.09,3,3.4,229.62,4.1,3.0
ORD-103758,2024-02-28,Home & Garden,East,Mobile App,New,Debit Card,CUST-2133,191.31,1,10.7,175.59,3.9,5.0
ORD-104647,2024-02-28,Beauty,West,Online,New,Credit Card,CUST-3423,43.6,2,0.0,89.62,3.6,9.0
ORD-103133,2024-02-29,Electronics,East,Mobile App,VIP,PayPal,CUST-1221,471.76,4,7.6,1792.95,3.5,7.0
ORD-104536,2024-02-29,Electronics,East,Mobile App,Returning,Credit Card,CUST-1298,597.7,1,0.0,614.61,3.1,6.0
ORD-100438,2024-02-29,Apparel,North,In-Store,Returning,Gift Card,CUST-1092,60.79,2,10.1,112.39,2.7,2.0
ORD-102751,2024-02-29,Electronics,Central,Online,VIP,Gift Card,CUST-1785,554.31,2,18.6,927.94,4.8,5.0
ORD-101850,2024-02-29,Electronics,West,Online,New,Credit Card,CUST-1124,466.98,2,1.7,944.05,3.8,2.0
ORD-102634,2024-03-01,Beauty,East,In-Store,Returning,PayPal,CUST-1742,82.15,2,3.2,163.62,5.0,1.0
ORD-100279,2024-03-01,Electronics,West,In-Store,New,Gift Card,CUST-3027,1023.91,5,1.3,5198.36,4.0,1.0
ORD-103886,2024-03-01,Apparel,North,Online,Returning,Credit Card,CUST-1074,154.39,1,11.1,141.2,4.2,5.0
ORD-104576,2024-03-01,Apparel,South,Online,Returning,Credit Card,CUST-2997,153.69,4,6.7,590.07,3.1,6.0
ORD-103638,2024-03-01,Electronics,East,Online,New,Credit Card,CUST-1774,293.67,3,5.8,853.79,4.4,5.0
ORD-101360,2024-03-01,Home & Garden,North,Online,Returning,Credit Card,CUST-3036,135.88,1,3.2,135.32,4.1,
ORD-100677,2024-03-02,Apparel,East,Online,Returning,Credit Card,CUST-3276,137.25,2,10.0,254.28,3.4,5.0
ORD-101327,2024-03-02,Apparel,Central,In-Store,Returning,PayPal,CUST-3107,186.68,2,4.3,367.76,3.0,1.0
ORD-100430,2024-03-02,Home & Garden,South,In-Store,Returning,PayPal,CUST-1332,326.51,2,0.0,672.12,3.7,0.0
ORD-100245,2024-03-02,Beauty,East,Online,Returning,Credit Card,CUST-3214,56.57,1,4.0,55.9,3.6,3.0
ORD-101121,2024-03-02,Apparel,East,In-Store,Returning,Debit Card,CUST-1940,66.3,3,7.0,190.39,4.1,1.0
ORD-100880,2024-03-03,Apparel,East,Online,New,Gift Card,CUST-2942,128.7,1,11.2,117.68,4.7,6.0
ORD-103320,2024-03-03,Sports,Central,In-Store,Returning,Gift Card,CUST-1204,328.37,2,0.0,676.26,4.5,5.0
ORD-101255,2024-03-03,Apparel,North,Mobile App,Returning,Debit Card,CUST-2998,135.45,3,2.8,406.71,3.7,5.0
ORD-103542,2024-03-03,Beauty,West,Online,VIP,Credit Card,CUST-3280,5.62,5,16.1,24.28,4.7,
ORD-102365,2024-03-03,Electronics,South,Online,Returning,PayPal,CUST-2743,886.35,1,0.0,912.7,4.2,3.0
ORD-100006,2024-03-03,Toys,Central,In-Store,Returning,PayPal,CUST-1827,87.4,5,9.6,406.79,3.8,2.0
ORD-102316,2024-03-04,Apparel,North,In-Store,New,PayPal,CUST-1460,154.43,1,6.8,148.28,3.9,0.0
ORD-103619,2024-03-04,Electronics,West,Mobile App,Returning,PayPal,CUST-2633,729.32,5,11.0,3343.51,4.3,5.0
ORD-103280,2024-03-04,Toys,East,Online,Returning,Gift Card,CUST-2187,32.27,3,12.3,87.47,3.7,8.0
ORD-102864,2024-03-04,Beauty,North,In-Store,New,Debit Card,CUST-1674,114.1,2,9.1,213.7,4.3,2.0
ORD-102528,2024-03-04,Home & Garden,Central,In-Store,Returning,Gift Card,CUST-1308,176.49,1,8.9,165.64,3.3,
ORD-100752,2024-03-04,Apparel,West,Online,Returning,Debit Card,CUST-1931,48.99,1,8.4,46.23,3.3,4.0
ORD-103981,2024-03-05,Home & Garden,East,Mobile App,Returning,PayPal,CUST-1941,151.99,1,2.2,153.21,4.1,4.0
ORD-100727,2024-03-05,Electronics,North,In-Store,Returning,Credit Card,CUST-2076,293.56,4,3.8,1164.28,3.6,0.0
ORD-101720,2024-03-05,Electronics,Central,Online,New,Debit Card,CUST-2238,161.89,5,0.0,834.29,,3.0
ORD-101542,2024-03-05,Electronics,South,In-Store,Returning,PayPal,CUST-3350,758.71,2,7.8,1441.99,4.8,1.0
ORD-100195,2024-03-05,Electronics,East,Mobile App,VIP,Gift Card,CUST-2054,1102.65,2,0.0,2272.97,4.5,4.0
ORD-103534,2024-03-05,Toys,Central,Online,Returning,PayPal,CUST-2862,87.0,2,14.8,152.8,4.9,4.0
ORD-104431,2024-03-05,Sports,East,Online,Returning,PayPal,CUST-1803,160.62,2,17.2,274.15,4.1,4.0
ORD-101930,2024-03-06,Apparel,East,Online,New,Gift Card,CUST-3256,47.0,3,0.0,145.39,4.3,5.0
ORD-101808,2024-03-06,Toys,South,Online,Returning,PayPal,CUST-2738,61.41,4,8.2,232.53,3.4,6.0
ORD-103527,2024-03-06,Electronics,West,Mobile App,Returning,Debit Card,CUST-2533,479.55,2,12.8,862.4,4.7,6.0
ORD-100694,2024-03-06,Sports,Central,Online,New,Gift Card,CUST-2124,308.82,10,7.2,2955.16,,4.0
ORD-102853,2024-03-06,Sports,West,In-Store,New,Gift Card,CUST-2597,116.35,5,0.0,599.88,4.1,4.0
ORD-103247,2024-03-06,Toys,West,In-Store,New,Gift Card,CUST-3051,110.78,3,4.4,327.62,3.6,1.0
ORD-104257,2024-03-06,Beauty,South,In-Store,Returning,PayPal,CUST-3185,66.06,2,6.9,126.84,3.7,0.0
ORD-101530,2024-03-06,Home & Garden,South,Online,Returning,Gift Card,CUST-3053,187.75,1,3.8,186.24,4.2,6.0
ORD-100000,2024-03-06,Electronics,East,In-Store,Returning,Gift Card,CUST-1234,609.65,3,8.2,1731.3,3.3,0.0
ORD-100171,2024-03-06,Home & Garden,North,Mobile App,Returning,PayPal,CUST-2969,430.87,1,7.2,412.31,,5.0
ORD-104697,2024-03-06,Beauty,South,Online,New,Gift Card,CUST-3285,102.91,5,2.2,518.91,4.0,5.0
ORD-101632,2024-03-07,Home & Garden,South,Mobile App,Returning,Gift Card,CUST-1070,230.7,1,4.9,226.34,3.5,6.0
ORD-102032,2024-03-07,Sports,Central,In-Store,Returning,PayPal,CUST-3453,167.54,1,4.9,164.37,4.2,0.0
ORD-104127,2024-03-07,Home & Garden,Central,In-Store,VIP,Gift Card,CUST-3332,182.31,2,11.9,331.4,3.0,0.0
ORD-100132,2024-03-07,Beauty,Central,Mobile App,New,Credit Card,CUST-1870,90.71,1,5.3,88.62,3.9,6.0
ORD-100825,2024-03-07,Beauty,North,In-Store,Returning,Credit Card,CUST-3190,41.32,1,0.3,42.5,5.0,1.0
ORD-104925,2024-03-07,Electronics,North,Mobile App,VIP,PayPal,CUST-1313,213.14,1,,198.12,,7.0
ORD-100358,2024-03-07,Sports,West,In-Store,New,PayPal,CUST-1961,31.79,1,3.5,31.65,3.7,0.0
ORD-102911,2024-03-07,Beauty,North,In-Store,New,Debit Card,CUST-1510,52.77,1,1.6,53.57,3.9,0.0
ORD-102339,2024-03-08,Electronics,Central,Online,New,Debit Card,CUST-2841,229.54,5,2.9,1150.22,4.1,6.0
ORD-100032,2024-03-08,Sports,South,Online,New,Credit Card,CUST-1756,249.88,1,9.3,233.92,3.5,5.0
ORD-104610,2024-03-08,Toys,South,In-Store,Returning,PayPal,CUST-3421,21.62,5,6.7,104.1,4.4,1.0
ORD-104527,2024-03-08,Apparel,East,Online,New,Gift Card,CUST-1542,97.24,3,2.4,293.86,3.6,6.0
